date,TMT,CZK,KZT,LTL,NOK,CHF,BGN,USD,EEK,EUR,DKK,BYR,AZN,ISK,JPY,TJS,SGD,MDL,HKD,GBP,AUD,XDR,KGS,BRL,AMD,ZAR,RON,UZS,TRL,SEK,TRY,CNY,KRW,CAD,HUF,RUR,INR,PLN,BYN,LVL,UAH
2017-05,16.3067,2.30526,0.181226,,6.67195,57.3393,31.737,56.9838,,62.044,8.34585,,33.4707,,0.511823,6.4828,40.8135,2.96945,7.32449,73.6231,42.6125,78.016,0.847437,17.9054,0.117614,4.28343,13.6944,0.0153802,,6.4416899999999995,16.0238,8.2614,0.0501278,41.7464,0.199265,1,0.887633,14.7188,30.4401,,2.14669
2017-06,16.1761,2.39745,0.181531,,6.714149999999999,58.159,32.4003,56.6876,,63.4107,8.51971,,33.3065,,0.511367,6.430809999999999,40.9741,3.10872,7.27931,72.5771,42.2436,78.2623,0.832417,17.4006,0.117123,4.32895,13.8645,0.0147397,,6.49662,16.0139,8.31038,0.0506587,42.1626,0.205811,1,0.8783329999999999,15.1908,30.3548,,2.1548100000000003
2017-07,16.9918,2.58487,0.183719,,7.092239999999999,61.9768,34.6477,59.3862,,67.8072,9.11488,,34.89,,0.530116,6.73695,43.1272,3.2810099999999998,7.60825,77.1902,45.5908,82.5842,0.8583310000000001,17.9724,0.123608,4.53849,14.8532,0.0150079,,7.01782,16.8711,8.75954,0.0518596,45.7204,0.21904800000000002,1,0.916843,16.0179,30.6193,,2.28058
2017-08,17.1855,2.70324,0.18218399999999998,,7.5760000000000005,61.9912,36.0049,60.0633,,70.4603,9.46997,,35.3127,,0.542577,6.81376,44.2684,3.31475,7.69115,78.791,47.8885,84.4214,0.868594,19.1736,0.125419,4.60245,15.4424,0.0147563,,7.38287,17.0291,8.9259,0.0536167,48.1508,0.230902,1,0.936587,16.5482,30.8809,,2.32308
2017-09,16.7536,2.66594,0.173291,,7.48777,60.757,35.5942,58.5454,,69.6222,9.35993,,34.4182,,0.529895,6.64157,43.0703,3.29833,7.48136,75.4884,46.245,83.0314,0.8486069999999999,18.5247,0.122544,4.49364,15.1688,0.014002700000000002,,7.340560000000001,16.9128,8.87428,0.0519577,46.3542,0.22761299999999998,1,0.9150579999999999,16.3316,30.2638,,2.2767
2017-10,16.5772,2.63103,0.170075,,7.3025,59.8051,35.0069,58.0169,,68.4483,9.19954,,34.1236,,0.516096,6.59658,42.7318,3.29174,7.42721,77.8529,45.5201,81.9042,0.8440049999999999,18.2311,0.12129799999999999,4.30284,14.8849,0.0071901,,7.1415999999999995,16.3276,8.73656,0.0507493,46.6862,0.220086,1,0.8876510000000001,15.8911,29.5357,,2.1815
2017-11,16.6051,2.63854,0.17363900000000002,,7.11636,58.3572,34.5981,58.1179,,67.6434,9.09371,,34.187,,0.514067,6.60543,42.7275,3.3449199999999997,7.449769999999999,76.7737,44.6287,81.5696,0.845167,17.6715,0.12045199999999999,4.137980000000001,14.7164,0.0071944999999999995,,6.957559999999999,15.4012,8.76881,0.051997100000000004,45.2667,0.21754,1,0.89792,15.9441,29.4417,,2.16373
2017-12,16.7567,2.72478,0.176847,,7.06123,59.4072,35.5039,58.5814,,69.5185,9.33048,,34.4901,,0.5214880000000001,6.64791,43.4419,3.41682,7.501399999999999,78.8974,44.3813,82.9794,0.840479,18.0467,0.121036,4.29334,14.953,0.00723595,,7.00793,14.8657,8.861740000000001,0.053840200000000005,45.4789,0.222574,1,0.908661,16.5498,29.0755,,2.1565000000000003
2018-01,16.4807,2.69305,0.173184,,7.00664,58.9743,35.2252,57.6002,,68.8668,9.253789999999999,,33.8228,,0.511479,6.52634,43.0881,3.3654800000000002,7.37056,77.6739,44.957,81.8326,0.834786,17.3887,0.119009,4.68538,14.7822,0.00709358,,6.99915,15.239,8.84497,0.054011899999999995,45.9258,0.22205200000000003,1,0.9013760000000001,16.511,29.1013,,2.04955
2018-02,16.0755,2.7604800000000003,0.17416,,7.306870000000001,60.3027,35.7291,56.184,,69.9322,9.39139,,32.9912,,0.516896,6.37368,42.9312,3.3653199999999996,7.1853,79.7026,45.4697,81.7567,0.820804,17.6613,0.11685499999999999,4.74003,15.0241,0.0068720299999999995,,7.15993,14.9557,8.936539999999999,0.052690600000000004,45.7413,0.225024,1,0.8824939999999999,16.8342,28.3829,,2.0181
2018-03,16.13,2.70471,0.17596299999999998,,7.13318,59.8579,35.1789,56.3742,,68.9062,9.23955,,33.1126,,0.5261,6.39272,42.5498,3.3787399999999996,7.20041,78.2361,43.9775,81.8176,0.8272079999999999,17.3374,0.117263,4.78473,14.7538,0.006898779999999999,,6.83531,14.7933,8.9025,0.0520475,44.1389,0.218886,1,0.863245,16.4625,28.7697,,2.10351
2018-04,16.3848,2.7826899999999997,0.17982900000000002,,7.31091,60.0828,36.0974,57.2649,,70.5618,9.472629999999999,,33.6358,,0.539294,6.48725,43.717,3.4800899999999997,7.29619,80.4915,44.1169,83.2443,0.835685,17.3267,0.119426,4.84176,15.1607,0.00703586,,6.8657200000000005,14.4692,9.12719,0.053935000000000004,44.5156,0.22597699999999998,1,0.879443,16.7853,29.329,,2.1761299999999997
2018-05,17.7395,2.95349,0.189546,,7.7893,62.7591,38.447,61.9997,,75.2056,10.0942,,36.2614,,0.56857,6.974410000000001,46.8346,3.74168,7.90057,85.4852,47.0268,89.1432,0.899354,17.9397,0.128284,5.0291,16.1332,0.0076844999999999995,,7.16039,15.3381,9.789480000000001,0.05806,48.3504,0.240449,1,0.930647,17.8673,31.0542,,2.36369
2018-06,17.745,2.8169899999999997,0.188281,,7.602670000000001,62.8166,37.137,62.0188,,72.5806,9.75921,,36.4495,,0.569816,6.89075,46.4004,3.64709,7.902500000000001,82.6897,47.0351,87.7057,0.906045,16.6552,0.128403,4.969060000000001,15.6207,0.0077696399999999995,,7.06735,13.8605,9.68862,0.0576163,48.3012,0.22790600000000003,1,0.9184910000000001,16.8763,30.8398,,2.37483
2018-07,17.9561,2.8173500000000002,0.183843,,7.7017,63.0655,37.3129,62.7565,,72.9921,9.7927,,36.883,,0.566983,6.83995,46.0362,3.72885,7.99721,82.3491,46.3582,88.1679,0.9208580000000001,16.2464,0.13019999999999998,4.5664299999999995,15.659,0.00797247,,7.0115099999999995,13.769,9.475109999999999,0.0563028,47.4673,0.221899,1,0.9166219999999999,16.7436,31.5359,,2.38527
2018-08,17.8397,2.8555599999999997,0.17957599999999999,,7.672110000000001,63.0942,37.3844,62.3497,,73.0738,9.81468,,36.644,,0.559843,6.62238,45.7915,3.7673499999999995,7.94365,82.021,46.2759,87.4928,0.9148890000000001,16.7184,0.129693,4.7353700000000005,15.7979,0.00800189,,7.12495,12.6931,9.13442,0.0556935,47.7739,0.227454,1,0.90849,17.0742,31.4374,,2.3199899999999998
2018-09,19.4692,3.0875399999999997,0.187126,,8.177760000000001,70.4105,40.6358,68.0447,,79.4966,10.6585,,40.1089,,0.614704,7.2205200000000005,49.7403,4.05997,8.66944,88.533,49.3256,95.4177,0.985441,16.3955,0.140879,4.6431,17.1022,0.00869333,,7.473739999999999,10.3626,9.96466,0.0610622,52.2818,0.2438,1,0.959423,18.5262,32.6745,,2.4086600000000002
2018-10,18.767,2.96884,0.180626,,8.03974,67.1484,38.9655,65.5906,,76.2294,10.2217,,38.6623,,0.578273,6.959210000000001,47.9884,3.8811,8.38358,85.7925,47.3499,91.9613,0.948664,16.3441,0.135798,4.636889999999999,16.3372,0.00811865,,7.40167,10.9398,9.53227,0.059186300000000004,50.4078,0.235379,1,0.9041060000000001,17.8522,31.093,,2.32056
2018-11,18.7686,2.87186,0.17775300000000002,,7.79997,65.3218,38.0776,65.5962,,74.4189,9.98071,,38.6656,,0.579958,6.95981,47.355,3.8304400000000003,8.36068,83.5958,46.4749,90.6644,0.941122,17.7464,0.134777,4.47136,15.9594,0.00796375,,7.15748,11.914,9.406229999999999,0.0575807,49.9666,0.229237,1,0.8879349999999999,17.1817,30.9562,,2.3348
2018-12,19.0368,2.91635,0.178169,,7.771240000000001,66.7739,38.7093,66.5335,,75.7484,10.1469,,39.2181,,0.586534,7.063,48.5611,3.8817700000000004,8.5066,85.0498,48.6426,92.0365,0.9525199999999999,17.2689,0.136971,4.84959,16.2483,0.00801695,,7.31958,12.8801,9.581579999999999,0.0593106,50.0139,0.233919,1,0.953646,17.6524,31.2217,,2.35508
2019-01,19.8771,3.08834,0.18056999999999998,,7.973940000000001,70.5787,40.6451,69.4706,,79.4605,10.6459,,40.9494,,0.629976,7.365730000000001,50.8383,4.09084,8.87191,88.2832,48.9351,96.619,0.994568,17.8988,0.143238,4.81438,17.0501,0.00833278,,7.74883,13.176,10.0997,0.0621911,50.9614,0.247288,1,0.993395,18.4826,32.0732,,2.50706
2019-02,18.7003,2.91997,0.171867,,7.77781,65.8582,38.4389,65.3577,,75.2006,10.0727,,38.525,,0.6014050000000001,6.93083,48.5859,3.82768,8.3307,85.9192,47.5608,91.3171,0.936357,17.7361,0.133985,4.90353,15.8701,0.00779704,,7.25206,12.5391,9.74819,0.0587379,49.7963,0.238384,1,0.918803,17.5646,30.406,,2.35499
2019-03,18.8525,2.92647,0.17573799999999998,,7.70466,66.101,38.3547,65.8895,,74.9691,10.0553,,38.8385,,0.594939,6.98352,48.8613,3.83636,8.39389,87.5606,47.0649,92.0944,0.945466,17.6709,0.134441,4.72184,15.8251,0.007848520000000001,,7.1125,12.3829,9.8544,0.058648200000000004,50.0262,0.237158,1,0.925668,17.3718,30.8212,,2.45673
2019-04,18.5221,2.81406,0.170498,,7.49478,64.9816,37.1505,64.7347,,72.723,9.73425,,38.1578,,0.5843010000000001,6.859310000000001,47.7782,3.72896,8.24667,84.2522,45.8969,89.8576,0.927431,16.5931,0.132994,4.43519,15.2633,0.00771802,,6.97257,11.4546,9.63214,0.0569818,48.2052,0.22655899999999998,1,0.935168,16.9148,30.4305,,2.38008
2019-05,18.4925,2.82073,0.169558,,7.47573,63.4948,37.0084,64.6314,,72.3096,9.69553,,38.0969,,0.580591,6.85381,47.4742,3.62812,8.23855,83.8592,45.5781,89.3458,0.92562,16.3806,0.13422900000000001,4.51085,15.2128,0.0076528099999999995,,6.80904,10.8518,9.592929999999999,0.055430999999999994,48.0388,0.22408,1,0.926416,16.8764,30.6906,,2.44839
2019-06,18.7077,2.82172,0.170928,,7.4515199999999995,65.0193,37.2767,65.3834,,72.8436,9.76294,,38.5402,,0.600757,6.92988,47.4859,3.57971,8.33557,82.5531,45.2649,90.0382,0.934155,16.4206,0.136145,4.43034,15.3443,0.007707210000000001,,6.84528,11.1462,9.472150000000001,0.0549187,48.3248,0.224438,1,0.935954,16.9995,31.1884,,2.4333
2019-07,18.0474,2.82369,0.16575900000000002,,7.40619,64.7328,36.7167,63.0756,,71.8179,9.62149,,37.1798,,0.585878,6.6852800000000006,46.6363,3.4896599999999998,8.07947,79.9105,44.2286,87.6827,0.906649,16.5141,0.13214499999999998,4.45786,15.1741,0.007368779999999999,,6.80677,10.9495,9.18238,0.054611400000000004,48.1787,0.221804,1,0.915067,16.8836,30.8831,,2.41161
2019-08,18.1451,2.7561299999999997,0.164966,,7.236020000000001,64.019,36.1455,63.4172,,70.7355,9.46794,,37.3812,,0.58414,6.72148,46.3102,3.56276,8.10247,77.1026,43.7135,87.231,0.9088160000000001,16.7297,0.13317299999999999,4.47249,14.9386,0.00734135,,6.628189999999999,11.4598,9.210519999999999,0.0536193,48.2444,0.21604299999999999,1,0.9207909999999999,16.4759,31.1648,,2.53276
2019-09,19.0242,2.83599,0.171686,,7.3089699999999995,67.3109,37.5245,66.4897,,73.3847,9.844199999999999,,39.1923,,0.624874,6.865219999999999,47.8963,3.73958,8.47672,80.9446,44.6678,91.0783,0.954626,15.9478,0.139596,4.36723,15.519,0.00707337,,6.78778,11.3784,9.30446,0.0549983,49.9622,0.221677,1,0.929601,16.7485,31.6768,,2.6458500000000003
2019-10,18.4952,2.73507,0.166503,,7.12059,65.0898,36.1404,64.6407,,70.7169,9.468250000000001,,38.1024,,0.599191,6.670869999999999,46.7496,3.6489199999999995,8.244150000000001,79.5533,43.6195,88.1861,0.924469,15.5375,0.135657,4.25343,14.8787,0.00685116,,6.591209999999999,11.4307,9.05484,0.053916200000000004,48.826,0.211234,1,0.914199,16.1675,31.1266,,2.67497
2019-11,18.2474,2.79041,0.164083,,6.95321,64.569,36.3928,63.7748,,71.1918,9.52844,,37.3651,,0.58711,6.57811,46.8794,3.6421900000000003,8.13734,82.5565,44.113,87.7962,0.911655,15.9925,0.13391,4.23722,14.9597,0.00674152,,6.62203,11.1651,9.0651,0.0548061,48.4574,0.21614899999999998,1,0.900107,16.7046,31.099,,2.56843
2019-12,18.3353,2.75929,0.165875,,6.981260000000001,64.178,36.0719,64.0817,,70.5475,9.4428,,37.7729,,0.5850339999999999,6.61318,46.8879,3.66391,8.187050000000001,82.7167,43.4282,87.9778,0.915453,15.2962,0.13406200000000001,4.36188,14.7382,0.00673835,,6.70872,11.1388,9.11948,0.054276200000000004,48.2398,0.21005600000000002,1,0.8919440000000001,16.3232,30.4022,,2.67341
2020-01,17.7126,2.73019,0.161665,,7.03834,63.8994,35.472,61.9057,,69.3777,9.28776,,36.4902,,0.569746,6.3898,45.9958,3.59917,7.95029,81.3069,43.3835,85.6051,0.8869790000000001,15.4006,0.129239,4.40839,14.5005,0.00651121,,6.629300000000001,10.4148,8.88696,0.0535535,47.4446,0.209637,1,0.868255,16.3017,29.3545,,2.61205
2020-02,18.0654,2.7575,0.16653700000000002,,6.8523,65.0577,35.5971,63.1385,,69.5976,9.31645,,37.2169,,0.579119,6.512479999999999,46.33,3.62033,8.12667,82.964,42.3217,86.8729,0.9035639999999999,14.8778,0.131951,4.25261,14.5736,0.00660215,,6.53506,10.5572,9.10209,0.0529512,47.7562,0.206537,1,0.88485,16.2002,29.5495,,2.5229600000000003
2020-03,19.1676,2.9079699999999997,0.17554099999999997,,7.10086,69.4278,37.7626,66.9909,,73.7235,9.88387,,39.4877,,0.615414,6.9191199999999995,48.0497,3.7944400000000003,8.59508,86.2307,43.8321,91.7548,0.9586950000000001,14.932,0.139914,4.28714,15.3441,0.0070501900000000004,,6.92942,10.749,9.58341,0.0554638,49.8481,0.21734799999999999,1,0.9307519999999999,17.0551,29.9347,,2.7257000000000002
2020-04,22.2411,3.15383,0.17427800000000002,,7.3776600000000006,80.7191,43.7979,77.7325,,85.7389,11.476,,45.933,,0.714027,7.62457,54.2673,4.300549999999999,10.0279,94.5771,47.1448,105.7869,0.972264,15.4738,0.157194,4.44059,17.7184,0.008154300000000001,,7.8,12.0661,10.9611,0.0637831,55.2941,0.24212,1,1.03457,18.9301,30.1979,,2.75213
2020-05,20.8087,2.91693,0.171298,,7.0401,74.829,40.4372,72.7263,,79.1189,10.6035,,42.8684,,0.6819799999999999,7.09698,51.5899,4.0743,9.38259,90.6679,47.5848,99.1936,0.9094150000000001,13.6291,0.151668,4.0178899999999995,16.3305,0.007187099999999999,,7.38593,10.4119,10.313,0.0602832,52.3814,0.223904,1,0.9683280000000001,17.3966,30.1832,,2.6979800000000003
2020-06,20.2438,2.90801,0.17164300000000002,,7.248659999999999,73.4475,40.1612,70.752,,78.5489,10.5366,,41.7047,,0.6595390000000001,6.90432,50.0616,4.04876,9.12576,87.0603,47.0642,96.6161,0.95947,13.0903,0.146212,4.0309,16.2175,0.0069781999999999995,,7.471089999999999,10.3762,9.90079,0.0571992,51.385,0.225045,1,0.935638,17.6364,29.3516,,2.62872
2020-07,20.1549,2.94795,0.174099,,7.239230000000001,74.0318,40.4301,70.4413,,78.9929,10.6113,,41.4604,,0.654264,6.8339799999999995,50.4594,4.10605,9.088849999999999,86.5724,48.2946,97.1928,0.926665,13.0358,0.146204,4.06627,16.3255,0.006924079999999999,,7.530530000000001,10.2761,9.95806,0.058543,51.4997,0.221472,1,0.932713,17.7068,29.2106,,2.64194
2020-08,21.0089,3.3293,0.174086,,8.11374,80.7946,44.5547,73.4261,,87.2889,11.7064,,43.2172,,0.70187,7.11838,53.5605,4.41927,9.47421,96.3277,52.8154,103.3149,0.956287,14.2428,0.150958,4.34922,18.0311,0.00719321,,8.47016,10.5231,10.5204,0.061700000000000005,54.718,0.252823,1,0.981379,19.7653,30.089,,2.65196
2020-09,21.117,3.3489400000000002,0.175623,,8.38633,81.6234,44.852,73.8039,,87.8266,11.7852,,43.4396,,0.697118,7.153270000000001,54.2237,4.4469,9.522960000000001,98.1813,54.2459,104.6827,0.940231,13.6955,0.151579,4.426019999999999,18.127,0.00719135,,8.53145,10.0563,10.7682,0.062139400000000004,56.4379,0.247839,1,1.0025,19.9626,27.7866,,2.67537
2020-10,22.5421,3.4021999999999997,0.18199500000000002,,8.33454,85.4776,47.2274,78.7847,,92.4302,12.4057,,46.3712,,0.745749,7.634180000000001,57.5365,4.64396,10.1656,101.0729,56.1262,110.8721,0.989419,13.9883,0.161809,4.65345,18.9623,0.007672839999999999,,8.76135,10.1077,11.5671,0.0673506,58.7946,0.25329,1,1.06791,20.391,30.0739,,2.78337
2020-11,22.6988,3.3880299999999997,0.183154,,8.300790000000001,86.5884,47.3371,79.3323,,92.6284,12.431,,46.6935,,0.7603610000000001,7.66866,58.0849,4.65292,10.2329,102.5449,55.7706,112.0164,0.971067,13.7274,0.160868,4.85905,18.9922,0.007656820000000001,,8.89904,9.525400000000001,11.8403,0.0698695,59.532,0.251749,1,1.06296,20.0532,30.0946,,2.78971
2020-12,21.8025,3.4819899999999997,0.179066,,8.6199,84.4414,46.6568,76.1999,,91.2037,12.2622,,44.8499,,0.7315659999999999,6.72698,56.9761,4.41739,9.83085,101.6507,56.2584,108.6054,0.898313,14.2587,0.14993800000000002,4.98687,18.7269,0.00735449,,8.98128,9.74822,11.5754,0.06879859999999999,58.7011,0.252707,1,1.02993,20.3623,29.4583,,2.67321
2021-01,21.1375,3.4605400000000004,0.17525200000000002,,8.64478,83.7973,46.4218,73.8757,,90.7932,12.2032,,43.4819,,0.716058,6.521800000000001,55.8945,4.2951,9.53013,100.8477,56.9065,106.401,0.8935460000000001,14.2233,0.141457,5.04719,18.6414,0.00705128,,9.01869,9.99739,11.2956,0.0679164,57.9599,0.248752,1,1.01108,19.8393,28.5234,,2.60711
2021-02,21.8177,3.54071,0.179782,,8.839870000000001,85.7254,47.2007,76.2527,,92.2963,12.4125,,44.8809,,0.728784,6.69177,57.2769,4.41533,9.8355,104.2832,58.3333,109.7017,0.8989199999999999,14.0137,0.146852,5.02013,18.9274,0.00728993,,9.11917,10.3836,11.8024,0.068132,59.3083,0.257258,1,1.04515,20.3438,29.0431,,2.7094
2021-03,21.2982,3.4567300000000003,0.17825500000000002,,8.7339,82.3057,46.2631,74.4373,,90.3743,12.1665,,43.8124,,0.7020399999999999,6.53245,56.1198,4.26575,9.596639999999999,103.8251,58.3737,107.6847,0.878764,13.458,0.141047,5.0114,18.5592,0.0070633499999999995,,8.95713,10.1546,11.5232,0.06632510000000001,59.0678,0.250432,1,1.01836,20.0397,28.5879,,2.66296
2021-04,21.6416,3.3971400000000003,0.17780100000000001,,8.860980000000001,80.3114,45.4114,75.6373,,88.7452,11.9428,,44.5187,,0.683665,6.63369,56.2526,4.17309,9.73002,104.1299,57.6129,107.1697,0.891882,13.1012,0.14291399999999999,5.10242,18.0385,0.00722076,,8.68117,9.08698,11.5385,0.067005,60.0439,0.244251,1,1.03055,19.0484,28.8483,,2.71942
2021-05,21.4149,3.5000500000000003,0.174178,,9.110009999999999,82.2654,46.295,74.8451,,90.585,12.1771,,44.0524,,0.6876300000000001,6.562479999999999,56.3593,4.22615,9.63927,104.1694,58.1546,107.6078,0.882325,14.0201,0.143761,5.206580000000001,18.375,0.00712193,,8.91024,9.09407,11.5657,0.0672396,60.9637,0.251737,1,1.01059,19.8433,29.2398,,2.69783
2021-06,20.9718,3.50349,0.170912,,8.757259999999999,81.3953,45.6989,73.2965,,89.3778,12.0186,,42.8484,,0.668063,6.46639,55.4478,4.1598500000000005,9.44518,103.8978,56.7022,105.8893,0.8761990000000001,14.0275,0.14075200000000002,5.3336,18.1665,0.00692741,,8.8309,8.64142,11.5219,0.06615,60.7312,0.256672,1,1.01027,19.9419,28.9732,,2.66893
2021-07,20.8078,3.3943199999999996,0.16977799999999998,,8.484820000000001,78.8244,44.2195,72.7234,,86.5118,11.6311,,42.8036,,0.658309,6.37645,54.0855,4.03514,9.365779999999999,100.6346,54.5862,103.761,0.8586889999999999,14.6714,0.146806,5.0837699999999995,17.5495,0.0068572699999999995,,8.546040000000001,8.36661,11.2545,0.0644348,58.5912,0.24591100000000002,1,0.977268,19.1342,28.749,,2.67074
2021-08,20.9267,3.41379,0.171891,,8.3591,80.7182,44.4856,73.1388,,86.9913,11.6992,,43.0481,,0.667873,6.41287,54.1088,4.08597,9.40982,102.2042,54.1154,104.4049,0.862352,14.3917,0.150569,5.02248,17.6843,0.00688365,,8.55705,8.69107,11.329,0.063722,58.8405,0.24340699999999998,1,0.983544,19.0258,29.2006,,2.7271799999999997
2021-09,20.9666,3.3942300000000003,0.17175200000000002,,8.46246,80.1291,44.3089,73.2781,,86.666,11.6542,,43.1301,,0.6670440000000001,6.46476,54.5305,4.156560000000001,9.41624,100.9479,53.6982,104.2454,0.864871,14.1341,0.148622,5.04066,17.5584,0.00687852,,8.52388,8.819759999999999,11.3367,0.0632946,58.208,0.24881799999999998,1,1.00237,19.0953,29.2726,,2.72558
2021-10,20.7909,3.3039700000000005,0.170653,,8.26895,77.8573,43.1088,72.6642,,84.305,11.3396,,42.7688,,0.649483,6.4106,53.3981,4.1286499999999995,9.331,97.6462,52.3473,102.7138,0.8561320000000001,13.4173,0.148037,4.80082,17.0465,0.00679619,,8.27705,8.179590000000001,11.2442,0.0613467,57.1349,0.233982,1,0.978708,18.223,29.0065,,2.7288699999999997
2021-11,20.1774,3.2051600000000002,0.16494,,8.43349,77.3415,42.0488,70.52,,82.2898,11.0561,,41.5068,,0.620283,6.27123,52.4273,4.04369,9.06986,97.2118,53.1791,99.68,0.8313630000000001,12.4894,0.147624,4.6173,16.6168,0.006601139999999999,,8.27544,7.34384,11.0188,0.0602954,57.092,0.228154,1,0.940643,17.7959,29.1501,,2.68152
2021-12,21.4285,3.31581,0.170443,,8.29817,81.3608,43.411,74.8926,,84.8234,11.4173,,44.0804,,0.6619759999999999,6.63353,54.7661,4.2311,9.60211,99.8843,53.3685,104.7029,0.882884,13.3684,0.153902,4.645770000000001,17.1505,0.00694284,,8.29578,5.83507,11.7547,0.0629188,58.5922,0.23160699999999998,1,0.9971720000000001,18.1796,29.4331,,2.74319
2022-01,21.2568,3.37234,0.16899999999999998,,8.42568,80.9376,42.9487,74.2926,,84.0695,11.2956,,43.7273,,0.6450969999999999,6.5803899999999995,54.8852,4.185499999999999,9.526399999999999,100.0573,53.9141,103.9792,0.875906,13.0253,0.155164,4.64948,16.9719,0.00685504,,8.21512,5.78432,11.6503,0.062448300000000005,58.023,0.22747599999999998,1,0.998422,18.296,29.1458,,2.7258400000000003
2022-02,22.166,3.54214,0.178379,,8.65038,83.2297,44.2839,77.4702,,86.5032,11.6386,,45.5975,,0.671523,6.8588,57.2158,4.3039000000000005,9.93488,104.1432,54.57,107.7401,0.913279,14.4327,0.160394,4.9814,17.5153,0.00716311,,8.25944,5.81259,12.1789,0.0640771,60.8803,0.241973,1,1.03701,18.8735,29.8444,,2.71136
2022-03,26.7694,4.18215,0.188393,,10.4927,101.0683,53.4592,93.5589,,104.4772,14.0504,,55.067,,0.809718,8.28688,68.8743,5.08472,11.9737,125.0415,67.3624,130.4436,1.10069,18.1182,0.19524,6.08375,21.1342,0.00863067,,9.81669,6.778060000000001,14.8243,0.0777626,73.2646,0.280932,1,1.2392699999999999,22.2151,33.9264,,3.10053
2022-04,23.8313,3.78682,0.177349,,9.54115,90.1921,47.3085,83.4097,,92.493,12.4297,,49.1455,,0.685343,6.435930000000001,61.5797,4.55169,10.6529,109.5586,62.5573,115.3056,0.8736320000000001,17.5555,0.17231100000000002,5.709239999999999,18.6925,0.0074902400000000004,,8.93257,5.68163,13.1569,0.0686788,66.5999,0.250438,1,1.10055,19.8415,28.3398,,2.82427
2022-05,20.2925,3.03611,0.158362,,7.52282,73.2959,38.0742,71.0237,,74.5589,10.0063,,41.7786,,0.5467569999999999,5.68417,51.2881,3.83177,9.06724,88.3464,50.7677,95.1675,0.865073,14.1744,0.156695,4.47002,15.1844,0.00635286,,7.2721,4.80114,10.8518,0.056552,55.3618,0.199069,1,0.930508,15.9898,26.7671,,2.34698
2022-06,17.602,2.6834599999999997,0.144147,,6.54912,64.0937,33.9058,61.6069,,62.7397,8.9142,,36.2394,,0.480553,5.40411,44.9784,3.23052,7.865049999999999,77.9204,44.2769,83.1169,0.7558199999999999,13.0487,0.137518,3.9630099999999997,13.382,0.00559509,,6.286099999999999,3.76317,9.40696,0.049793,48.655,0.167725,1,0.793543,14.4255,23.9111,,2.0778
2022-07,15.0035,2.23248,0.11291000000000001,,5.27529,54.9464,28.237,52.5123,,54.6405,7.4238100000000005,,30.8896,,0.384339,4.97379,37.7298,2.7462299999999997,6.70484,63.6502,36.1757,69.9926,0.660532,10.0473,0.128956,3.2313099999999997,11.0729,0.00483528,,5.13849,3.14745,8.28897,0.0404439,40.7768,0.138194,1,0.670945,11.6381,20.4623,,1.77865
2022-08,17.5172,2.52346,0.128055,,6.32545,64.3608,31.7291,61.3101,,62.5695,8.336409999999999,,36.0648,,0.460978,5.97192,44.476,3.17146,7.824160000000001,74.2711,42.96,80.7405,0.737131,11.7574,0.15037699999999998,3.71381,12.6642,0.0056206,,6.04863,3.42121,9.21636,0.0471943,47.7679,0.155051,1,0.767238,13.1901,23.4276,,1.6755099999999998
2022-09,17.211,2.45892,0.128687,,6.05754,61.6504,30.9043,60.2386,,60.2141,8.12673,,35.4345,,0.434591,5.8774,43.1818,3.10957,7.6884,70.0635,41.5767,78.5638,0.74646,11.9016,0.14882199999999998,3.5382399999999996,12.3675,0.0055113,,5.64635,3.3132399999999995,8.72611,0.0450348,46.0681,0.148415,1,0.7549389999999999,12.7419,23.5804,,1.6319500000000002
2022-10,15.7996,2.1736899999999997,0.115957,,5.11102,56.6469,27.4422,55.2987,,52.7379,7.21746,,32.5286,,0.38205500000000003,5.41083,38.5626,2.82829,7.05701,61.0166,35.9552,70.5545,0.689707,10.257,0.136321,3.0904,10.957,0.00502076,,4.9717,2.98581,8.15532,0.038665,40.3434,0.129031,1,0.683404,11.1216,22.2952,,1.4978
2022-11,17.6065,2.52098,0.131955,,5.93452,61.6722,31.3523,61.6229,,61.1196,8.23957,,36.2488,,0.415697,6.03271,43.667,3.18802,7.865080000000001,71.4333,39.5619,79.2113,0.7379600000000001,11.5286,0.15585000000000002,3.36599,12.4523,0.00551165,,5.60621,3.3122,8.39469,0.0432654,45.261,0.148682,1,0.7436820000000001,12.9776,24.8851,,1.6684999999999999
2022-12,17.3944,2.59319,0.129967,,6.14537,64.0441,32.2664,60.8803,,63.0504,8.48612,,35.8119,,0.438619,5.96281,44.3669,3.14242,7.8182,73.0685,40.7776,80.0119,0.720919,11.471,0.154178,3.58655,12.8486,0.00542945,,5.76562,3.2677199999999997,8.53746,0.0461634,44.8375,0.154699,1,0.744108,13.5223,25.0279,,1.6484400000000001
